TOA_ns,Freq_MHz,PW_ns,Az_deg,El_deg,Ground_Truth,Predicted_Cluster
2.002e+07,5900,4000,19.9282,8.059,Emitter_1,Emitter_1
2.0055e+07,6100,4000,-24.8322,15.3773,Emitter_2,Emitter_2
2.012e+07,5900,4000,20.3282,7.8819,Emitter_1,Emitter_1
2.018e+07,6100,4000,-24.5439,15.0035,Emitter_2,Emitter_2
2.022e+07,5900,4000,20.2085,7.9202,Emitter_1,Emitter_1
2.0305e+07,6100,4000,-25.9534,15.155,Emitter_2,Emitter_2
2.032e+07,5900,4000,19.953,8.2489,Emitter_1,Emitter_1
2.042e+07,5900,4000,19.2028,7.6111,Emitter_1,Emitter_1
2.043e+07,6100,4000,-25.8878,15.441,Emitter_2,Emitter_2
2.052e+07,5900,4000,19.4071,7.2999,Emitter_1,Emitter_1
2.0555e+07,6100,4000,-24.9322,15.2999,Emitter_2,Emitter_2
2.062e+07,5900,4000,19.7287,8.2248,Emitter_1,Emitter_1
2.068e+07,6100,4000,-25.3608,14.5342,Emitter_2,Emitter_2
2.072e+07,5900,4000,19.886,8.0593,Emitter_1,Emitter_1
2.0805e+07,6100,4000,-24.8957,14.9899,Emitter_2,Emitter_2
2.082e+07,5900,4000,20.4357,8.3983,Emitter_1,Emitter_1
2.092e+07,5900,4000,19.9723,8.4061,Emitter_1,Emitter_1
2.093e+07,6100,4000,-25.1966,15.0254,Emitter_2,Emitter_2
2.102e+07,5900,4000,20.0369,7.7488,Emitter_1,Emitter_1
2.1055e+07,6100,4000,-23.893,15.2504,Emitter_2,Emitter_2
2.112e+07,5900,4000,19.7622,7.5558,Emitter_1,Emitter_1
2.11678e+07,5792.11,4237.12,19.9017,17.9565,Noise,Noise
2.118e+07,6100,4000,-24.5802,15.2532,Emitter_2,Emitter_2
2.122e+07,5900,4000,19.6447,7.8926,Emitter_1,Emitter_1
2.1305e+07,6100,4000,-24.4082,14.943,Emitter_2,Emitter_2
2.132e+07,5900,4000,20.3214,8.5162,Emitter_1,Emitter_1
2.142e+07,5900,4000,19.4471,8.1178,Emitter_1,Emitter_1
2.143e+07,6100,4000,-25.8219,14.9434,Emitter_2,Emitter_2
2.152e+07,5900,4000,19.5838,8.1424,Emitter_1,Emitter_1
2.1555e+07,6100,4000,-24.6753,14.7091,Emitter_2,Emitter_2
2.162e+07,5900,4000,19.9476,7.4507,Emitter_1,Emitter_1
2.168e+07,6100,4000,-25.0705,14.7925,Emitter_2,Emitter_2
2.172e+07,5900,4000,20.3713,7.8185,Emitter_1,Emitter_1
2.1805e+07,6100,4000,-24.3992,15.2248,Emitter_2,Emitter_2
2.182e+07,5900,4000,19.7864,7.6791,Emitter_1,Emitter_1
2.192e+07,5900,4000,19.7383,8.1284,Emitter_1,Emitter_1
2.193e+07,6100,4000,-24.7394,15.1865,Emitter_2,Emitter_2
2.202e+07,5900,4000,19.9243,8.0986,Emitter_1,Emitter_1
2.2055e+07,6100,4000,-25.0149,15.0593,Emitter_2,Emitter_2
2.212e+07,5900,4000,20.1448,8.3962,Emitter_1,Emitter_1
2.218e+07,6100,4000,-25.4741,14.3441,Emitter_2,Emitter_2
2.222e+07,5900,4000,19.8629,7.5569,Emitter_1,Emitter_1
2.2305e+07,6100,4000,-24.94,15.0972,Emitter_2,Emitter_2
2.232e+07,5900,4000,20.4269,7.9006,Emitter_1,Emitter_1
2.242e+07,5900,4000,20.4458,8.115,Emitter_1,Emitter_1
2.243e+07,6100,4000,-24.5163,15.4714,Emitter_2,Emitter_2
2.252e+07,5900,4000,19.9475,8.1046,Emitter_1,Emitter_1
2.2555e+07,6100,4000,-24.372,14.7006,Emitter_2,Emitter_2
2.262e+07,5900,4000,20.7804,8.6231,Emitter_1,Emitter_1
2.268e+07,6100,4000,-25.1409,15.1441,Emitter_2,Emitter_2
2.272e+07,5900,4000,20.0278,8.0481,Emitter_1,Emitter_1
2.2805e+07,6100,4000,-23.9872,15.444,Emitter_2,Emitter_2
2.282e+07,5900,4000,20.4305,7.7463,Emitter_1,Emitter_1
2.292e+07,5900,4000,20.1332,7.9922,Emitter_1,Emitter_1
2.293e+07,6100,4000,-24.5522,14.8837,Emitter_2,Emitter_2
2.302e+07,5900,4000,20.1256,7.75,Emitter_1,Emitter_1
2.3055e+07,6100,4000,-25.3533,15.2367,Emitter_2,Emitter_2
2.312e+07,5900,4000,19.3642,7.3781,Emitter_1,Emitter_1
2.318e+07,6100,4000,-25.4403,14.9285,Emitter_2,Emitter_2
2.322e+07,5900,4000,19.553,7.8624,Emitter_1,Emitter_1
2.3305e+07,6100,4000,-25.0459,15.4779,Emitter_2,Emitter_2
2.332e+07,5900,4000,19.8827,8.5812,Emitter_1,Emitter_1
2.342e+07,5900,4000,20.4424,7.7114,Emitter_1,Emitter_1
2.343e+07,6100,4000,-25.1419,14.2682,Emitter_2,Emitter_2
2.352e+07,5900,4000,20.1391,7.8779,Emitter_1,Emitter_1
2.3555e+07,6100,4000,-24.7982,14.7903,Emitter_2,Emitter_2
2.362e+07,5900,4000,19.8863,8.0556,Emitter_1,Emitter_1
2.368e+07,6100,4000,-24.9829,14.974,Emitter_2,Emitter_2
2.37136e+07,5902,3692.28,-62.9745,0.2652,Noise,Emitter_2
2.372e+07,5900,4000,20.2477,7.8982,Emitter_1,Emitter_1
2.37547e+07,5906.19,4000,-41.8331,-7.1942,Noise,Emitter_1
2.3805e+07,6100,4000,-25.1095,15.2371,Emitter_2,Emitter_2
2.382e+07,5900,4000,20.4255,7.6574,Emitter_1,Emitter_1
2.392e+07,5900,4000,20.0025,8.7793,Emitter_1,Emitter_1
2.393e+07,6100,4000,-25.6131,14.8449,Emitter_2,Emitter_2
2.402e+07,5900,4000,20.0892,8.43,Emitter_1,Emitter_1
2.4055e+07,6100,4000,-24.7264,14.8158,Emitter_2,Emitter_2
2.40774e+07,5794.47,4465.42,16.8461,29.4273,Noise,Noise
2.412e+07,5900,4000,20.0366,8.1742,Emitter_1,Emitter_1
2.418e+07,6100,4000,-25.6435,15.2006,Emitter_2,Emitter_2
2.422e+07,5900,4000,19.9773,7.9489,Emitter_1,Emitter_1
2.4305e+07,6100,4000,-24.5508,14.9865,Emitter_2,Emitter_2
2.432e+07,5900,4000,19.6882,8.1291,Emitter_1,Emitter_1
2.43892e+07,6102.81,4221.96,-47.1177,14.5629,Noise,Noise
2.442e+07,5900,4000,19.6594,8.1997,Emitter_1,Emitter_1
2.443e+07,6100,4000,-25.7843,15.2118,Emitter_2,Emitter_2
2.452e+07,5900,4000,20.4341,8.11,Emitter_1,Emitter_1
2.4555e+07,6100,4000,-25.664,15.0926,Emitter_2,Emitter_2
2.462e+07,5900,4000,19.8855,8.1362,Emitter_1,Emitter_1
2.468e+07,6100,4000,-25.355,14.652,Emitter_2,Emitter_2
2.472e+07,5900,4000,19.8765,8.2807,Emitter_1,Emitter_1
2.4805e+07,6100,4000,-25.1768,14.945,Emitter_2,Emitter_2
2.482e+07,5900,4000,19.2674,7.8993,Emitter_1,Emitter_1
2.48746e+07,5780.8,4000,-8.985,7.6103,Noise,Noise
2.492e+07,5900,4000,19.2037,7.5515,Emitter_1,Emitter_1
2.493e+07,6100,4000,-25.2577,15.1766,Emitter_2,Emitter_2
2.502e+07,5900,4000,20.5455,8.2686,Emitter_1,Emitter_1
2.5055e+07,6100,4000,-25.1784,15.2941,Emitter_2,Emitter_2
2.512e+07,5900,4000,19.7122,7.5492,Emitter_1,Emitter_1
2.518e+07,6100,4000,-24.8875,14.7907,Emitter_2,Emitter_2
2.522e+07,5900,4000,18.8142,7.837,Emitter_1,Emitter_1
2.5305e+07,6100,4000,-25.3464,14.5058,Emitter_2,Emitter_2
2.532e+07,5900,4000,20.9682,8.1305,Emitter_1,Emitter_1
2.542e+07,5900,4000,19.7762,8.1395,Emitter_1,Emitter_1
2.543e+07,6100,4000,-24.8837,14.8936,Emitter_2,Emitter_2
2.552e+07,5900,4000,19.3756,7.9108,Emitter_1,Emitter_1
2.5555e+07,6100,4000,-25.9489,14.8393,Emitter_2,Emitter_2
2.562e+07,5900,4000,20.0398,7.9742,Emitter_1,Emitter_1
2.568e+07,6100,4000,-25.3604,15.4727,Emitter_2,Emitter_2
2.572e+07,5900,4000,20.3163,8.1034,Emitter_1,Emitter_1
2.5805e+07,6100,4000,-25.6811,14.5676,Emitter_2,Emitter_2
2.582e+07,5900,4000,20.2673,7.7935,Emitter_1,Emitter_1
2.592e+07,5900,4000,20.3591,8.4887,Emitter_1,Emitter_1
2.593e+07,6100,4000,-24.556,15.407,Emitter_2,Emitter_2
2.602e+07,5900,4000,19.6119,7.7337,Emitter_1,Emitter_1
2.6055e+07,6100,4000,-25.298,14.8104,Emitter_2,Emitter_2
2.612e+07,5900,4000,20.5343,7.9426,Emitter_1,Emitter_1
2.618e+07,6100,4000,-24.7535,14.3019,Emitter_2,Emitter_2
2.622e+07,5900,4000,20.5615,7.8672,Emitter_1,Emitter_1
2.6305e+07,6100,4000,-25.7445,14.9158,Emitter_2,Emitter_2
2.632e+07,5900,4000,20.582,8.0394,Emitter_1,Emitter_1
2.642e+07,5900,4000,20.1033,8.4694,Emitter_1,Emitter_1
2.643e+07,6100,4000,-24.38,14.8693,Emitter_2,Emitter_2
2.652e+07,5900,4000,19.8553,7.7177,Emitter_1,Emitter_1
2.6555e+07,6100,4000,-24.9596,15.3401,Emitter_2,Emitter_2
2.662e+07,5900,4000,19.8206,8.1357,Emitter_1,Emitter_1
2.668e+07,6100,4000,-24.1572,14.8269,Emitter_2,Emitter_2
2.672e+07,5900,4000,19.3737,8.1912,Emitter_1,Emitter_1
2.6805e+07,6100,4000,-25.0067,15.5466,Emitter_2,Emitter_2
2.682e+07,5900,4000,19.7845,8.3443,Emitter_1,Emitter_1
2.692e+07,5900,4000,19.0423,7.764,Emitter_1,Emitter_1
2.693e+07,6100,4000,-25.6089,15.3083,Emitter_2,Emitter_2
2.702e+07,5900,4000,19.3254,7.7521,Emitter_1,Emitter_1
2.7055e+07,6100,4000,-25.4073,15.0307,Emitter_2,Emitter_2
2.712e+07,5900,4000,20.0991,7.9462,Emitter_1,Emitter_1
2.718e+07,6100,4000,-25.097,14.7126,Emitter_2,Emitter_2
2.722e+07,5900,4000,19.8986,7.9522,Emitter_1,Emitter_1
2.7305e+07,6100,4000,-25.3932,15.0829,Emitter_2,Emitter_2
2.732e+07,5900,4000,20.0814,7.6974,Emitter_1,Emitter_1
2.742e+07,5900,4000,20.2827,8.1988,Emitter_1,Emitter_1
2.743e+07,6100,4000,-24.6018,14.9611,Emitter_2,Emitter_2
2.752e+07,5900,4000,20.154,8.167,Emitter_1,Emitter_1
2.7555e+07,6100,4000,-24.972,15.1714,Emitter_2,Emitter_2
2.762e+07,5900,4000,20.1186,8.6105,Emitter_1,Emitter_1
2.768e+07,6100,4000,-25.3886,15.2219,Emitter_2,Emitter_2
2.772e+07,5900,4000,19.9652,7.9079,Emitter_1,Emitter_1
2.7805e+07,6100,4000,-24.6723,15.7811,Emitter_2,Emitter_2
2.782e+07,5900,4000,19.6986,7.6903,Emitter_1,Emitter_1
2.792e+07,5900,4000,19.5022,7.7334,Emitter_1,Emitter_1
2.793e+07,6100,4000,-25.1504,14.8626,Emitter_2,Emitter_2
2.802e+07,5900,4000,19.9717,8.1003,Emitter_1,Emitter_1
2.8055e+07,6100,4000,-24.6924,15.2457,Emitter_2,Emitter_2
2.812e+07,5900,4000,20.0205,7.7703,Emitter_1,Emitter_1
2.818e+07,6100,4000,-25.214,14.8791,Emitter_2,Emitter_2
2.822e+07,5900,4000,20.3601,8.2218,Emitter_1,Emitter_1
2.8305e+07,6100,4000,-24.7835,14.7517,Emitter_2,Emitter_2
2.832e+07,5900,4000,19.9361,7.8041,Emitter_1,Emitter_1
2.83248e+07,5956.69,3615.62,24.158,25.6378,Noise,Noise
2.842e+07,5900,4000,20.2194,8.0564,Emitter_1,Emitter_1
2.843e+07,6100,4000,-25.1642,15.0269,Emitter_2,Emitter_2
2.852e+07,5900,4000,19.4207,7.9796,Emitter_1,Emitter_1
2.8555e+07,6100,4000,-24.6016,14.8186,Emitter_2,Emitter_2
2.862e+07,5900,4000,20.1048,7.7301,Emitter_1,Emitter_1
2.868e+07,6100,4000,-25.737,14.425,Emitter_2,Emitter_2
2.872e+07,5900,4000,20.0759,7.5636,Emitter_1,Emitter_1
2.8805e+07,6100,4000,-25.5038,14.606,Emitter_2,Emitter_2
2.882e+07,5900,4000,20.5345,8.3744,Emitter_1,Emitter_1
2.892e+07,5900,4000,19.899,8.109,Emitter_1,Emitter_1
2.893e+07,6100,4000,-25.0618,14.6433,Emitter_2,Emitter_2
2.902e+07,5900,4000,19.036,7.6531,Emitter_1,Emitter_1
2.9055e+07,6100,4000,-25.2811,14.7678,Emitter_2,Emitter_2
2.912e+07,5900,4000,19.8825,7.6784,Emitter_1,Emitter_1
2.918e+07,6100,4000,-25.1762,15.3968,Emitter_2,Emitter_2
2.922e+07,5900,4000,20.2858,8.5992,Emitter_1,Emitter_1
2.9305e+07,6100,4000,-24.7352,15.0048,Emitter_2,Emitter_2
2.932e+07,5900,4000,19.5294,7.7488,Emitter_1,Emitter_1
2.942e+07,5900,4000,20.0942,8.4833,Emitter_1,Emitter_1
2.943e+07,6100,4000,-25.1844,14.87,Emitter_2,Emitter_2
2.952e+07,5900,4000,19.5111,8.0747,Emitter_1,Emitter_1
2.9555e+07,6100,4000,-24.8689,15.1753,Emitter_2,Emitter_2
2.962e+07,5900,4000,20.7285,7.5045,Emitter_1,Emitter_1
2.968e+07,6100,4000,-25.363,15.0109,Emitter_2,Emitter_2
2.972e+07,5900,4000,19.4876,7.8729,Emitter_1,Emitter_1
2.9805e+07,6100,4000,-25.8126,15.0635,Emitter_2,Emitter_2
2.982e+07,5900,4000,19.7918,8.2438,Emitter_1,Emitter_1
2.992e+07,5900,4000,20.0967,7.4675,Emitter_1,Emitter_1
2.99202e+07,6100.21,4169.02,-60.9591,20.9174,Noise,Noise
2.993e+07,6100,4000,-24.6951,14.916,Emitter_2,Emitter_2
3.002e+07,5900,4000,20.2062,7.8267,Emitter_1,Emitter_1
3.0055e+07,6100,4000,-24.2734,14.7356,Emitter_2,Emitter_2
3.012e+07,5900,4000,20.5098,7.8117,Emitter_1,Emitter_1
3.018e+07,6100,4000,-24.913,14.9893,Emitter_2,Emitter_2
3.022e+07,5900,4000,19.7454,8.1623,Emitter_1,Emitter_1
3.0305e+07,6100,4000,-25.0401,14.9657,Emitter_2,Emitter_2
3.032e+07,5900,4000,20.3052,8.1344,Emitter_1,Emitter_1
3.042e+07,5900,4000,19.3258,8.1614,Emitter_1,Emitter_1
3.043e+07,6100,4000,-24.9572,15.2544,Emitter_2,Emitter_2
3.052e+07,5900,4000,19.5863,8.0706,Emitter_1,Emitter_1
3.0555e+07,6100,4000,-24.4489,14.9993,Emitter_2,Emitter_2
3.062e+07,5900,4000,19.4305,8.1339,Emitter_1,Emitter_1
3.068e+07,6100,4000,-24.6739,14.7895,Emitter_2,Emitter_2
3.072e+07,5900,4000,19.6774,7.6152,Emitter_1,Emitter_1
3.0805e+07,6100,4000,-24.6936,14.7714,Emitter_2,Emitter_2
3.082e+07,5900,4000,20.2855,8.0725,Emitter_1,Emitter_1
3.092e+07,5900,4000,19.7544,8.4354,Emitter_1,Emitter_1
3.093e+07,6100,4000,-24.5637,15.6632,Emitter_2,Emitter_2
3.102e+07,5900,4000,19.8237,8.0096,Emitter_1,Emitter_1
3.1055e+07,6100,4000,-25.0488,14.3422,Emitter_2,Emitter_2
3.112e+07,5900,4000,20.1076,7.8141,Emitter_1,Emitter_1
3.118e+07,6100,4000,-25.2192,15.3696,Emitter_2,Emitter_2
3.122e+07,5900,4000,20.1885,7.84,Emitter_1,Emitter_1
3.1305e+07,6100,4000,-24.7788,15.0747,Emitter_2,Emitter_2
3.132e+07,5900,4000,19.8353,8.4088,Emitter_1,Emitter_1
3.142e+07,5900,4000,19.5838,7.2762,Emitter_1,Emitter_1
3.143e+07,6100,4000,-24.5965,15.1453,Emitter_2,Emitter_2
3.152e+07,5900,4000,20.6444,8.7648,Emitter_1,Noise
3.1555e+07,6100,4000,-24.5129,15.2758,Emitter_2,Emitter_2
3.162e+07,5900,4000,19.8379,7.4189,Emitter_1,Emitter_1
3.168e+07,6100,4000,-24.3913,15.1076,Emitter_2,Emitter_2
3.172e+07,5900,4000,19.8758,7.9141,Emitter_1,Emitter_1
3.1805e+07,6100,4000,-24.6379,14.9079,Emitter_2,Emitter_2
3.182e+07,5900,4000,19.924,7.666,Emitter_1,Emitter_1
3.192e+07,5900,4000,20.2318,8.1574,Emitter_1,Emitter_1
3.193e+07,6100,4000,-25.2406,15.512,Emitter_2,Emitter_2
3.202e+07,5900,4000,19.4022,8.2098,Emitter_1,Emitter_1
3.2055e+07,6100,4000,-24.9135,15.2415,Emitter_2,Emitter_2
3.212e+07,5900,4000,20.8211,8.0516,Emitter_1,Emitter_1
3.218e+07,6100,4000,-24.9505,14.824,Emitter_2,Emitter_2
3.222e+07,5900,4000,19.8651,7.9574,Emitter_1,Emitter_1
3.2305e+07,6100,4000,-24.9956,15.4308,Emitter_2,Emitter_2
3.232e+07,5900,4000,20.2461,7.4808,Emitter_1,Emitter_1
3.242e+07,5900,4000,20.0658,7.8829,Emitter_1,Emitter_1
3.243e+07,6100,4000,-24.7779,14.4866,Emitter_2,Emitter_2
3.252e+07,5900,4000,20.7391,7.9477,Emitter_1,Emitter_1
3.2555e+07,6100,4000,-25.0861,15.5347,Emitter_2,Emitter_2
3.262e+07,5900,4000,20.6672,7.6689,Emitter_1,Emitter_1
3.268e+07,6100,4000,-25.0855,14.4599,Emitter_2,Emitter_2
3.272e+07,5900,4000,20.2349,8.0958,Emitter_1,Emitter_1
3.2805e+07,6100,4000,-24.2428,15.2047,Emitter_2,Emitter_2
3.282e+07,5900,4000,19.6524,8.0532,Emitter_1,Emitter_1
3.292e+07,5900,4000,20.485,7.9029,Emitter_1,Emitter_1
3.293e+07,6100,4000,-25.028,14.8886,Emitter_2,Emitter_2
3.302e+07,5900,4000,19.3232,7.9947,Emitter_1,Emitter_1
3.3055e+07,6100,4000,-24.5671,14.8374,Emitter_2,Emitter_2
3.31045e+07,6022.49,4000,-29.8037,5.1137,Noise,Noise
3.312e+07,5900,4000,19.639,7.8973,Emitter_1,Emitter_1
3.318e+07,6100,4000,-24.5407,15.1627,Emitter_2,Emitter_2
3.322e+07,5900,4000,19.9674,7.4883,Emitter_1,Emitter_1
3.3305e+07,6100,4000,-24.9021,15.0437,Emitter_2,Emitter_2
3.332e+07,5900,4000,19.3537,8.1446,Emitter_1,Emitter_1
3.342e+07,5900,4000,19.7909,7.2306,Emitter_1,Emitter_1
3.343e+07,6100,4000,-25.07,15.3137,Emitter_2,Emitter_2
3.352e+07,5900,4000,20.3139,8.0817,Emitter_1,Emitter_1
3.3555e+07,6100,4000,-25.3461,14.5134,Emitter_2,Emitter_2
3.362e+07,5900,4000,19.7145,7.605,Emitter_1,Emitter_1
3.368e+07,6100,4000,-24.7542,15.1894,Emitter_2,Emitter_2
3.372e+07,5900,4000,20.3343,8.1048,Emitter_1,Emitter_1
3.3805e+07,6100,4000,-24.8079,15.1223,Emitter_2,Emitter_2
3.382e+07,5900,4000,20.953,8.1261,Emitter_1,Emitter_1
3.392e+07,5900,4000,20.1551,7.9499,Emitter_1,Emitter_1
3.393e+07,6100,4000,-25.1282,15.2362,Emitter_2,Emitter_2
3.402e+07,5900,4000,20.3267,8.1875,Emitter_1,Emitter_1
3.4055e+07,6100,4000,-25.0182,14.8539,Emitter_2,Emitter_2
3.412e+07,5900,4000,20.5007,7.8436,Emitter_1,Emitter_1
3.418e+07,6100,4000,-25.1248,15.6062,Emitter_2,Emitter_2
3.422e+07,5900,4000,19.8258,7.8563,Emitter_1,Emitter_1
3.4305e+07,6100,4000,-25.694,15.1499,Emitter_2,Emitter_2
3.432e+07,5900,4000,20.3163,8.4495,Emitter_1,Emitter_1
3.442e+07,5900,4000,19.8165,7.8726,Emitter_1,Emitter_1
3.443e+07,6100,4000,-25.6716,14.9675,Emitter_2,Emitter_2
3.452e+07,5900,4000,20.1256,7.9263,Emitter_1,Emitter_1
3.4555e+07,6100,4000,-25.1735,14.3745,Emitter_2,Emitter_2
3.462e+07,5900,4000,20.3808,7.3245,Emitter_1,Emitter_1
3.468e+07,6100,4000,-24.8444,14.886,Emitter_2,Emitter_2
3.472e+07,5900,4000,19.6693,7.7653,Emitter_1,Emitter_1
3.47769e+07,6261.36,4373.6,-3.1314,16.8369,Noise,Noise
3.4805e+07,6100,4000,-25.8397,15.2519,Emitter_2,Emitter_2
3.482e+07,5900,4000,19.0719,7.7109,Emitter_1,Emitter_1
3.492e+07,5900,4000,19.6339,7.9397,Emitter_1,Emitter_1
3.493e+07,6100,4000,-24.426,15.447,Emitter_2,Emitter_2
3.50111e+07,6098.9,4046.33,-27.2598,9.5941,Noise,Noise
3.502e+07,5900,4000,20.4452,7.9265,Emitter_1,Emitter_1
3.5055e+07,6100,4000,-24.8564,15.0138,Emitter_2,Emitter_2
3.512e+07,5900,4000,19.5877,7.9829,Emitter_1,Emitter_1
3.518e+07,6100,4000,-24.4687,15.5047,Emitter_2,Emitter_2
3.522e+07,5900,4000,20.4197,7.7072,Emitter_1,Emitter_1
3.5305e+07,6100,4000,-24.5466,14.7175,Emitter_2,Emitter_2
3.532e+07,5900,4000,19.6358,8.1676,Emitter_1,Emitter_1
3.542e+07,5900,4000,19.9114,8.1942,Emitter_1,Emitter_1
3.543e+07,6100,4000,-24.9195,15.1319,Emitter_2,Emitter_2
3.552e+07,5900,4000,19.9945,8.2105,Emitter_1,Emitter_1
3.5555e+07,6100,4000,-25.7238,15.1408,Emitter_2,Emitter_2
3.562e+07,5900,4000,19.586,7.9964,Emitter_1,Emitter_1
3.568e+07,6100,4000,-24.0908,15.192,Emitter_2,Emitter_2
3.572e+07,5900,4000,19.9157,7.6352,Emitter_1,Emitter_1
3.5805e+07,6100,4000,-24.4106,15.0549,Emitter_2,Emitter_2
3.582e+07,5900,4000,19.3746,8.2057,Emitter_1,Emitter_1
3.592e+07,5900,4000,19.8596,7.6933,Emitter_1,Emitter_1
3.593e+07,6100,4000,-25.0293,15.1144,Emitter_2,Emitter_2
3.602e+07,5900,4000,19.9615,8.3384,Emitter_1,Emitter_1
3.6055e+07,6100,4000,-25.3263,14.7109,Emitter_2,Emitter_2
3.612e+07,5900,4000,19.0877,7.551,Emitter_1,Emitter_1
3.618e+07,6100,4000,-24.4935,15.4117,Emitter_2,Emitter_2
3.622e+07,5900,4000,19.6308,8.4384,Emitter_1,Emitter_1
3.6305e+07,6100,4000,-25.3964,15.2904,Emitter_2,Emitter_2
3.632e+07,5900,4000,20.113,8.2302,Emitter_1,Emitter_1
3.642e+07,5900,4000,19.5439,7.6641,Emitter_1,Emitter_1
3.643e+07,6100,4000,-25.0348,15.1019,Emitter_2,Emitter_2
3.652e+07,5900,4000,20.1791,8.0175,Emitter_1,Emitter_1
3.6555e+07,6100,4000,-24.8159,15.2983,Emitter_2,Emitter_2
3.662e+07,5900,4000,20.2195,7.9437,Emitter_1,Emitter_1
3.668e+07,6100,4000,-24.9669,15.423,Emitter_2,Emitter_2
3.672e+07,5900,4000,20.1113,8.0474,Emitter_1,Emitter_1
3.6805e+07,6100,4000,-24.8762,15.1873,Emitter_2,Emitter_2
3.682e+07,5900,4000,20.3111,8.2421,Emitter_1,Emitter_1
3.692e+07,5900,4000,19.3521,7.3258,Emitter_1,Emitter_1
3.693e+07,6100,4000,-25.3333,15.6476,Emitter_2,Emitter_2
3.70038e+07,6092.8,4000,-59.8075,23.8011,Noise,Noise
3.702e+07,5900,4000,20.4007,8.3563,Emitter_1,Emitter_1
3.7055e+07,6100,4000,-24.8121,15.2139,Emitter_2,Emitter_2
3.712e+07,5900,4000,19.5918,7.442,Emitter_1,Emitter_1
3.718e+07,6100,4000,-25.6433,14.7532,Emitter_2,Emitter_2
3.722e+07,5900,4000,20.0396,8.2793,Emitter_1,Emitter_1
3.7305e+07,6100,4000,-24.5048,15.0861,Emitter_2,Emitter_2
3.732e+07,5900,4000,20.719,8.1549,Emitter_1,Emitter_1
3.742e+07,5900,4000,19.8513,7.7321,Emitter_1,Emitter_1
3.743e+07,6100,4000,-25.7655,15.3115,Emitter_2,Emitter_2
3.752e+07,5900,4000,20.0046,7.9102,Emitter_1,Emitter_1
3.7555e+07,6100,4000,-25.2175,15.4234,Emitter_2,Emitter_2
3.762e+07,5900,4000,19.594,8.6146,Emitter_1,Emitter_1
3.768e+07,6100,4000,-25.0351,15.0614,Emitter_2,Emitter_2
3.772e+07,5900,4000,20.7141,8.3408,Emitter_1,Emitter_1
3.7805e+07,6100,4000,-24.5284,14.7308,Emitter_2,Emitter_2
3.782e+07,5900,4000,19.6317,8.2565,Emitter_1,Emitter_1
3.792e+07,5900,4000,20.2559,8.1328,Emitter_1,Emitter_1
3.793e+07,6100,4000,-25.3971,14.9411,Emitter_2,Emitter_2
3.802e+07,5900,4000,20.4999,8.1906,Emitter_1,Emitter_1
3.8055e+07,6100,4000,-24.6691,14.6007,Emitter_2,Emitter_2
3.81044e+07,5869.79,4501.63,18.5543,18.1051,Noise,Noise
3.81143e+07,5899.57,4518.17,26.7084,1.4507,Noise,Noise
3.812e+07,5900,4000,20.296,8.1911,Emitter_1,Emitter_1
3.818e+07,6100,4000,-25.6672,15.2471,Emitter_2,Emitter_2
3.822e+07,5900,4000,20.1363,7.4649,Emitter_1,Emitter_1
3.8305e+07,6100,4000,-25.2412,14.8823,Emitter_2,Emitter_2
3.832e+07,5900,4000,20.0334,7.8331,Emitter_1,Emitter_1
3.842e+07,5900,4000,19.4881,8.5045,Emitter_1,Emitter_1
3.843e+07,6100,4000,-25.7427,14.7963,Emitter_2,Emitter_2
3.852e+07,5900,4000,20.6916,8.4078,Emitter_1,Emitter_1
3.8555e+07,6100,4000,-25.003,15.2791,Emitter_2,Emitter_2
3.862e+07,5900,4000,20.1021,8.4052,Emitter_1,Emitter_1
3.868e+07,6100,4000,-25.3085,15.4972,Emitter_2,Emitter_2
3.872e+07,5900,4000,20.0048,8.0608,Emitter_1,Emitter_1
3.8805e+07,6100,4000,-25.2738,14.7951,Emitter_2,Emitter_2
3.882e+07,5900,4000,19.5626,8.1191,Emitter_1,Emitter_1
3.892e+07,5900,4000,20.0242,7.6092,Emitter_1,Emitter_1
3.893e+07,6100,4000,-24.3851,15.0634,Emitter_2,Emitter_2
3.902e+07,5900,4000,19.9795,7.9761,Emitter_1,Emitter_1
3.9055e+07,6100,4000,-25.2208,14.9535,Emitter_2,Emitter_2
3.912e+07,5900,4000,20.719,8.2683,Emitter_1,Emitter_1
3.918e+07,6100,4000,-24.4588,15.4399,Emitter_2,Emitter_2
3.922e+07,5900,4000,20.0046,8.0746,Emitter_1,Emitter_1
3.9305e+07,6100,4000,-25.3267,14.9873,Emitter_2,Emitter_2
3.932e+07,5900,4000,20.0177,7.9391,Emitter_1,Emitter_1
3.942e+07,5900,4000,19.567,7.9547,Emitter_1,Emitter_1
3.943e+07,6100,4000,-24.9639,14.7041,Emitter_2,Emitter_2
3.952e+07,5900,4000,19.7016,7.6249,Emitter_1,Emitter_1
3.9555e+07,6100,4000,-25.0223,15.0016,Emitter_2,Emitter_2
3.962e+07,5900,4000,20.2045,8.1174,Emitter_1,Emitter_1
3.968e+07,6100,4000,-24.5439,15.3622,Emitter_2,Emitter_2
3.972e+07,5900,4000,19.2853,7.9632,Emitter_1,Emitter_1
3.9805e+07,6100,4000,-25.1317,14.9358,Emitter_2,Emitter_2
3.982e+07,5900,4000,20.3983,8.3178,Emitter_1,Emitter_1
